trata,Verb,3 years ago,
creo,Verb,3 years ago,
termina,Verb,3 years ago,
uso,Verb,3 years ago,
pone,Verb,3 years ago,
vuelo,Verb,3 years ago,
reservas,Verb,3 years ago,
crea,Verb,3 years ago,
pasa,Verb,3 years ago,
maneja,Verb,3 years ago,
corto,Verb,3 years ago,
trabaja,Verb,3 years ago,
trabajo,Verb,3 years ago,
alquilar,Verb,3 years ago,
respondes,Verb,3 years ago,
gasto,Verb,3 years ago,
recibe,Verb,3 years ago,
añade,Verb,3 years ago,
vive,Verb,3 years ago,
pregunta,Verb,3 years ago,
continúan,Verb,3 years ago,
gana,Verb,3 years ago,
paro,Verb,3 years ago,
pide,Verb,3 years ago,
intentó,Verb,3 years ago,
contestó,Verb,3 years ago,
escribieron,Verb,3 years ago,
recordó,Verb,3 years ago,
terminó,Verb,3 years ago,
respondió,Verb,3 years ago,
entró,Verb,3 years ago,
llamó,Verb,3 years ago,
pensó,Verb,3 years ago,
supo,Verb,3 years ago,
miré,Verb,3 years ago,
ocurrió,Verb,3 years ago,
tomó,Verb,3 years ago,
encontró,Verb,3 years ago,
abrió,Verb,3 years ago,
recibió,Verb,3 years ago,
llevó,Verb,3 years ago,
preguntó,Verb,3 years ago,
empezó,Verb,3 years ago,
decidió,Verb,3 years ago,
salió,Verb,3 years ago,
comenzaron,Verb,3 years ago,
explicó,Verb,3 years ago,
volvió,Verb,3 years ago,
puso,Verb,3 years ago,
vino,Verb,3 years ago,
llegó,Verb,3 years ago,
quedó,Verb,3 years ago,
tuvieron,Verb,3 years ago,
hizo,Verb,3 years ago,
dio,Verb,3 years ago,
llovió,Verb,3 years ago,
hablaron,Verb,3 years ago,
bebieron,Verb,3 years ago,
gustaron,Verb,3 years ago,
fui,Verb,3 years ago,
adultos,Noun,3 years ago,
chico,Noun,3 years ago,
turismo,Noun,3 years ago,
pareja,Noun,3 years ago,
compañero,Noun,3 years ago,
persona,Noun,3 years ago,
cultura,Noun,3 years ago,
población,Noun,3 years ago,
señora,Noun,3 years ago,
señor,Noun,3 years ago,
amiga,Noun,3 years ago,
gente,Noun,3 years ago,
nota,Noun,3 years ago,
motor,Noun,3 years ago,
lista,Noun,3 years ago,
rueda,Noun,3 years ago,
máquina,Noun,5 years ago,
polvo,Noun,5 years ago,
reglas,Noun,5 years ago,
caja,Noun,5 years ago,
bolsa,Noun,5 years ago,
foto,Noun,5 years ago,
alcohol,Noun,5 years ago,
periódico,Noun,5 years ago,
copa,Noun,5 years ago,
objeto,Noun,5 years ago,
documento,Noun,5 years ago,
documentos,Noun,5 years ago,
objetos,Noun,5 years ago,
periódicos,Noun,5 years ago,
páginas,Noun,5 years ago,
cerdo,Noun,5 years ago,
mono,Noun,5 years ago,
cerdos,Noun,5 years ago,
fuentes,Noun,5 years ago,
avión,Noun,5 years ago,
mochila,Noun,5 years ago,
cámara,Noun,5 years ago,
barco,Noun,5 years ago,
cámaras,Noun,5 years ago,
radio,Noun,5 years ago,
tren,Noun,5 years ago,
maleta,Noun,5 years ago,
computadora,Noun,5 years ago,
cosa,Noun,5 years ago,
bicicletas,Noun,5 years ago,
cosas,Noun,5 years ago,
botellas,Noun,5 years ago,
dice,Verb,5 years ago,
baño,Noun,5 years ago,
firmas,Verb,5 years ago,
nueva,Adjective,5 years ago,
próxima,Adjective,5 years ago,
mejores,Adjective,5 years ago,
viejo,Adjective,5 years ago,
próximas,Adjective,5 years ago,
nuevo,Adjective,5 years ago,
nuevas,Adjective,5 years ago,
nuevos,Adjective,5 years ago,
joven,Adjective,5 years ago,
jóvenes,Adjective,5 years ago,
conoce,Verb,5 years ago,
pienso,Verb,5 years ago,
piensa,Verb,5 years ago,
pensamos,Verb,5 years ago,
otras,Determiner,5 years ago,
otro,Determiner,5 years ago,
vuelvo,Verb,6 years ago,
toman,Verb,6 years ago,
acepto,Verb,6 years ago,
visita,Verb,6 years ago,
toma,Verb,6 years ago,
pocas,Determiner,6 years ago,
ambos,Determiner,6 years ago,
todos,Determiner,6 years ago,
recuerdo,Verb,6 years ago,
recuerda,Verb,6 years ago,
sueña,Verb,6 years ago,
esos,Determiner,6 years ago,
aquel,Determiner,6 years ago,
aquellas,Determiner,6 years ago,
este,Determiner,6 years ago,
unos,Determiner,6 years ago,
encuentran,Verb,6 years ago,
llaves,Noun,6 years ago,
lleva,Verb,6 years ago,
queda,Verb,6 years ago,
ayudas,Verb,6 years ago,
juega,Verb,6 years ago,
sé,Verb,6 years ago,
está,Verb,6 years ago,
estudio,Verb,6 years ago,
estás,Verb,6 years ago,
barata,Adjective,6 years ago,
juntos,Adjective,6 years ago,
cara,Adjective,6 years ago,
pasado,Adjective,6 years ago,
caros,Adjective,6 years ago,
pasada,Adjective,6 years ago,
inteligente,Adjective,6 years ago,
inteligentes,Adjective,6 years ago,
estación,Noun,6 years ago,
responsables,Adjective,6 years ago,
mala,Adjective,6 years ago,
malos,Adjective,6 years ago,
pobre,Adjective,6 years ago,
siguientes,Adjective,6 years ago,
duro,Adjective,6 years ago,
diferentes,Adjective,6 years ago,
popular,Adjective,6 years ago,
pregunta,Noun,6 years ago,
posible,Adjective,6 years ago,
últimos,Determiner,6 years ago,
último,Determiner,6 years ago,
importantes,Adjective,6 years ago,
primera,Adjective,6 years ago,
mayores,Adjective,6 years ago,
mayor,Adjective,6 years ago,
menor,Adjective,6 years ago,
grises,Adjective,6 years ago,
azul,Adjective,6 years ago,
roja,Adjective,6 years ago,
blanca,Adjective,6 years ago,
naranja,Adjective,6 years ago,
amarillo,Adjective,6 years ago,
colores,Noun,6 years ago,
negro,Adjective,6 years ago,
blancas,Adjective,6 years ago,
amarillos,Adjective,6 years ago,
amarilla,Adjective,6 years ago,
negras,Adjective,6 years ago,
verdes,Adjective,6 years ago,
verde,Adjective,6 years ago,
rojas,Adjective,6 years ago,
mismos,Adjective,6 years ago,
vieja,Adjective,6 years ago,
buenos,Adjective,6 years ago,
mismas,Adjective,6 years ago,
bonita,Adjective,6 years ago,
buen,Adjective,6 years ago,
conejo,Noun,6 years ago,
pescados,Noun,6 years ago,
cartera,Noun,6 years ago,
papa,Noun,6 years ago,
cocino,Verb,6 years ago,
comemos,Verb,6 years ago,
comen,Verb,6 years ago,
leemos,Verb,6 years ago,
bebemos,Verb,6 years ago,
beben,Verb,6 years ago,
leo,Verb,6 years ago,
lees,Verb,6 years ago,
leen,Verb,6 years ago,
escriben,Verb,6 years ago,
cepillo,Noun,6 years ago,
limpia,Verb,6 years ago,
refrigerador,Noun,6 years ago,
habitación,Noun,6 years ago,
dormitorio,Noun,6 years ago,
paredes,Noun,6 years ago,
pared,Noun,6 years ago,
hablo,Verb,6 years ago,
puerta,Noun,6 years ago,
piscina,Noun,6 years ago,
platos,Noun,8 years ago,
ventana,Noun,8 years ago,
cocina,Noun,8 years ago,
tazas,Noun,8 years ago,
ventanas,Noun,8 years ago,
cuchillo,Noun,8 years ago,
teléfono,Noun,8 years ago,
teléfonos,Noun,8 years ago,
vaso,Noun,8 years ago,
mesa,Noun,8 years ago,
vasos,Noun,8 years ago,
cama,Noun,8 years ago,
cucharas,Noun,8 years ago,
duermes,Verb,8 years ago,
silla,Noun,8 years ago,
hijo,Noun,8 years ago,
grande,Adjective,8 years ago,
grandes,Adjective,8 years ago,
quiere,Verb,8 years ago,
pequeña,Adjective,8 years ago,
esposo,Noun,8 years ago,
mesero,Noun,8 years ago,
novia,Noun,8 years ago,
ingeniera,Noun,8 years ago,
trabajo,Noun,8 years ago,
trabajos,Noun,8 years ago,
verano,Noun,8 years ago,
ingenieros,Noun,8 years ago,
abuelo,Noun,8 years ago,
padre,Noun,8 years ago,
familia,Noun,8 years ago,
hermana,Noun,8 years ago,
rey,Noun,8 years ago,
abogado,Noun,8 years ago,
hermano,Noun,8 years ago,
novio,Noun,8 years ago,
mamá,Noun,8 years ago,
pantalones,Noun,8 years ago,
hora,Noun,8 years ago,
largo,Adjective,8 years ago,
enorme,Adjective,8 years ago,
bajos,Adjective,8 years ago,
largos,Adjective,8 years ago,
altos,Adjective,8 years ago,
vestido,Noun,8 years ago,
blanco,Adjective,8 years ago,
tamaño,Noun,8 years ago,
camisa,Noun,8 years ago,
abrigo,Noun,8 years ago,
invierno,Noun,8 years ago,
hermanos,Noun,8 years ago,
sombreros,Noun,8 years ago,
larga,Adjective,8 years ago,
vestidos,Noun,8 years ago,
alto,Adjective,8 years ago,
pequeños,Adjective,8 years ago,
día,Noun,8 years ago,
veo,Verb,8 years ago,
madre,Noun,8 years ago,
doctoras,Noun,8 years ago,
reyes,Noun,8 years ago,
camisas,Noun,8 years ago,
jefas,Noun,8 years ago,
maestras,Noun,8 years ago,
llaman,Verb,8 years ago,
azules,Adjective,8 years ago,
reina,Noun,8 years ago,
jefa,Noun,8 years ago,
maestros,Noun,8 years ago,
padres,Noun,8 years ago,
estudiantes,Noun,8 years ago,
maestro,Noun,8 years ago,
maestra,Noun,8 years ago,
estudiante,Noun,8 years ago,
marido,Noun,8 years ago,
esposa,Noun,8 years ago,
sombrero,Noun,8 years ago,
papá,Noun,8 years ago,
abuela,Noun,8 years ago,
bebé,Noun,8 years ago,
bebés,Noun,8 years ago,
hermanas,Noun,8 years ago,
hijas,Noun,8 years ago,
vivo,Verb,8 years ago,
hijos,Noun,8 years ago,
camino,Verb,8 years ago,
mañana,Noun,8 years ago,
primavera,Noun,8 years ago,
fechas,Noun,8 years ago,
fecha,Noun,8 years ago,
hablamos,Verb,8 years ago,
fiesta,Noun,8 years ago,
marzo,Noun,8 years ago,
mes,Noun,8 years ago,
minutos,Noun,8 years ago,
fiestas,Noun,8 years ago,
febrero,Noun,8 years ago,
año,Noun,8 years ago,
meses,Noun,8 years ago,
período,Noun,8 years ago,
noviembre,Noun,8 years ago,
septiembre,Noun,8 years ago,
mayo,Noun,8 years ago,
enero,Noun,8 years ago,
minuto,Noun,8 years ago,
corro,Verb,8 years ago,
momentos,Noun,8 years ago,
horas,Noun,8 years ago,
momento,Noun,8 years ago,
semana,Noun,8 years ago,
semanas,Noun,8 years ago,
noche,Noun,8 years ago,
tocas,Verb,8 years ago,
años,Noun,8 years ago,
amigos,Noun,8 years ago,
noches,Noun,8 years ago,
sábados,Noun,8 years ago,
domingo,Noun,8 years ago,
sábado,Noun,8 years ago,
escuela,Noun,8 years ago,
domingos,Noun,8 years ago,
días,Noun,8 years ago,
odio,Verb,8 years ago,
pago,Verb,8 years ago,
casa,Noun,8 years ago,
zapatos,Noun,8 years ago,
camina,Verb,8 years ago,
oigo,Verb,8 years ago,
restaurante,Noun,8 years ago,
café,Noun,8 years ago,
tomate,Noun,8 years ago,
cocina,Verb,8 years ago,
blancos,Adjective,8 years ago,
corremos,Verb,8 years ago,
caminan,Verb,8 years ago,
abrigos,Noun,8 years ago,
falda,Noun,8 years ago,
negros,Adjective,8 years ago,
rojos,Adjective,8 years ago,
amigo,Noun,8 years ago,
oyes,Verb,8 years ago,
toco,Verb,8 years ago,
toca,Verb,8 years ago,
oyen,Verb,8 years ago,
hago,Verb,8 years ago,
podemos,Verb,8 years ago,
cocinamos,Verb,8 years ago,
pagan,Verb,8 years ago,
cocinas,Verb,8 years ago,
corre,Verb,8 years ago,
nadan,Verb,8 years ago,
nada,Verb,8 years ago,
nado,Verb,8 years ago,
caminas,Verb,8 years ago,
ves,Verb,8 years ago,
vemos,Verb,8 years ago,
faldas,Noun,8 years ago,
color,Noun,8 years ago,
gris,Adjective,8 years ago,
corbata,Noun,8 years ago,
amarillas,Adjective,8 years ago,
rojo,Adjective,8 years ago,
traje,Noun,8 years ago,
cinturón,Noun,8 years ago,
calcetines,Noun,8 years ago,
botas,Noun,8 years ago,
ropa,Noun,8 years ago,
zapato,Noun,8 years ago,
pantalón,Noun,8 years ago,
suyo,Adjective,8 years ago,
vegetales,Noun,8 years ago,
